Id,Weekly_Sales
38_2_2013-01-11,12198.305808405972
38_2_2013-01-18,12486.886521345315
38_2_2013-01-25,11811.097954028999
38_2_2013-02-01,13282.122146738811
38_2_2013-02-08,13052.305950895721
38_2_2013-02-15,12910.850676202597
38_2_2013-02-22,13091.346648571829
38_2_2013-03-01,13056.137666331466
38_2_2013-03-08,12970.608491717354
38_2_2013-03-15,13256.742179640252
38_2_2013-03-22,12986.785727272589
38_2_2013-03-29,12759.635686679587
38_2_2013-04-05,13115.524926302593
38_2_2013-04-12,12882.375190689596
38_2_2013-04-19,12648.774590866553
38_2_2013-04-26,12885.579363755845
38_2_2013-05-03,13446.360267502443
38_2_2013-05-10,13052.934380612158
38_2_2013-05-17,13278.317760056405
38_2_2013-05-24,13308.932413070097
38_2_2013-05-31,13037.139701979118
38_2_2013-06-07,12841.244910465442
38_2_2013-06-14,12536.306123377348
38_2_2013-06-21,12484.261179406245
38_2_2013-06-28,12412.857566509008
38_2_2013-07-05,12927.93629857897
38_2_2013-07-12,12914.894790786198
38_2_2013-07-19,12915.173510847208
38_2_2013-07-26,12670.465459654895
38_3_2012-11-02,286.01844477681857
38_3_2012-11-09,250.63457184107128
38_3_2012-11-16,246.93960175123667
38_3_2012-11-23,247.68776036405342
38_3_2012-11-30,291.2079986172473
38_3_2012-12-07,451.0769551412199
38_3_2012-12-14,448.80510426125784
38_3_2012-12-21,433.5138758491595
38_3_2012-12-28,396.1949785480807
38_3_2013-01-04,377.74618125859524
38_3_2013-01-11,431.6450306281002
38_3_2013-01-18,421.37339902608903
38_3_2013-01-25,467.01455137320426
38_3_2013-02-01,504.59194043673756
38_3_2013-02-08,519.5604395096727
38_3_2013-02-15,485.22621915920683
38_3_2013-02-22,446.5616107233504
38_3_2013-03-01,493.4018257023217
38_3_2013-03-08,472.2114480383001
38_3_2013-03-15,443.25918735360443
38_3_2013-03-22,413.91868992292564
38_3_2013-03-29,421.8893644489057
38_3_2013-04-05,282.82096287629383
38_3_2013-04-12,253.59033620987992
38_3_2013-04-19,274.1636765024795
38_3_2013-04-26,246.0515711169055
38_3_2013-05-03,259.57065079908034
38_3_2013-05-10,273.44077583657395
38_3_2013-05-17,260.6846309051456
38_3_2013-05-24,223.55244879029152
38_3_2013-05-31,236.24121511038913
38_3_2013-06-07,170.34597250113632
38_3_2013-06-14,148.4532952966895
38_3_2013-06-21,127.52983666756028
38_3_2013-06-28,101.34026212973166
38_3_2013-07-05,91.93355097268608
38_3_2013-07-12,139.03928271246613
38_3_2013-07-19,134.83183175555982
38_3_2013-07-26,145.1586588826609
38_4_2012-11-02,12154.146877824258
38_4_2012-11-09,12624.56331346493
38_4_2012-11-16,12317.63436199011
38_4_2012-11-23,13149.457661740587
38_4_2012-11-30,12661.586774575442
38_4_2012-12-07,11986.148006161202
38_4_2012-12-14,12066.43012026515
38_4_2012-12-21,12488.362751493176
38_4_2012-12-28,12309.231353232311
38_4_2013-01-04,13663.557712647287
38_4_2013-01-11,13078.229079175082
38_4_2013-01-18,12786.181351984476
38_4_2013-01-25,12838.581508373456
38_4_2013-02-01,13389.644925973562
38_4_2013-02-08,13376.721899075528
38_4_2013-02-15,13205.682493341264
38_4_2013-02-22,13194.013846498843
38_4_2013-03-01,12792.266965889994
38_4_2013-03-08,13130.54986526436
38_4_2013-03-15,13151.006090749463
38_4_2013-03-22,12893.59356754797
38_4_2013-03-29,12699.026410625156
38_4_2013-04-05,13377.94061219777
38_4_2013-04-12,13501.835236334493
38_4_2013-04-19,13296.912085106202
38_4_2013-04-26,13168.058970070953
38_4_2013-05-03,13501.88545405983
38_4_2013-05-10,13185.560277382941
38_4_2013-05-17,13063.79299508845
38_4_2013-05-24,12978.7042881932
38_4_2013-05-31,13277.11476435813
38_4_2013-06-07,12897.459529686577
38_4_2013-06-14,13042.956907405005
38_4_2013-06-21,12370.89090252116
38_4_2013-06-28,12175.52003098046
38_4_2013-07-05,13749.437586586228
38_4_2013-07-12,13222.477293402204
38_4_2013-07-19,12789.518920332808
38_4_2013-07-26,12807.934960665629
38_5_2012-11-02,349.056470426588
38_5_2012-11-09,374.79475249983506
38_5_2012-11-16,581.3733559821787
38_5_2012-11-23,275.3643464833955
38_5_2012-11-30,0.0
38_5_2012-12-07,131.07220286972273
38_5_2012-12-14,212.80279880689113
38_5_2012-12-21,114.27531242503233
38_5_2012-12-28,98.92837470220086
38_5_2013-01-04,0.0
38_5_2013-01-11,108.84358307001186
38_5_2013-01-18,124.33940102334782
38_5_2013-01-25,100.47741974090685
38_5_2013-02-01,87.8966787539022
38_5_2013-02-08,91.20778343024483
38_5_2013-02-15,0.0
38_5_2013-02-22,0.0
38_5_2013-03-01,91.97756705613598
38_5_2013-03-08,105.29875282173047
38_5_2013-03-15,156.28703956874344
38_5_2013-03-22,155.94036034785734
38_5_2013-03-29,56.89410938340581
38_5_2013-04-05,114.27722393160958
38_5_2013-04-12,123.55260110622581
38_5_2013-04-19,187.90105883072334
38_5_2013-04-26,198.97383264466907
38_5_2013-05-03,134.91547561645973
38_5_2013-05-10,105.92935126882286
38_5_2013-05-17,105.56376696869344
38_5_2013-05-24,116.63624017357127
38_5_2013-05-31,82.98759693060276
38_5_2013-06-07,124.45816679532352
38_5_2013-06-14,149.90890678048498
38_5_2013-06-28,91.09640162648004
38_5_2013-07-05,0.0
38_5_2013-07-12,0.0
38_5_2013-07-19,0.0
38_5_2013-07-26,0.0
38_6_2012-11-02,21.548817744518374
38_6_2012-11-09,22.700906511482884
38_6_2012-11-16,21.992742768087993
38_6_2012-11-23,22.60976710605641
38_6_2012-11-30,20.706038340118596
38_6_2012-12-07,24.596507732037225
38_6_2012-12-14,23.18560723038405
38_6_2012-12-21,25.203146522736063
38_6_2012-12-28,22.79555782389778
38_6_2013-01-04,24.230891565714273
38_6_2013-01-18,23.792511798947714
38_6_2013-01-25,23.848459993313554
38_6_2013-02-01,23.614868132804787
38_6_2013-02-08,24.42791262423225
38_6_2013-02-15,22.037266132730508
38_6_2013-03-01,21.25694136819257
38_6_2013-03-08,22.724098652179663
38_6_2013-03-15,20.17353802305138
38_6_2013-03-22,21.02975594249648
38_6_2013-03-29,20.299523614092834
38_6_2013-04-05,34.67047572349935
38_6_2013-04-12,33.78770821139503
38_6_2013-04-19,32.98786109879629
38_6_2013-04-26,32.29695438596701
38_6_2013-05-03,43.73116712441285
38_6_2013-05-10,44.369254477578636
38_6_2013-05-17,44.48701064266476
38_6_2013-05-31,42.221889639792664
38_6_2013-06-07,43.738566063942926
38_6_2013-06-14,44.355053401071444
38_6_2013-06-21,45.46815706552832
38_6_2013-06-28,45.80900162730575
38_6_2013-07-05,22.773538510091925
38_6_2013-07-12,23.055393811797614
38_6_2013-07-19,23.22136515532617
38_7_2012-11-02,228.08584326622457
38_7_2012-11-09,218.91773817810832
38_7_2012-11-16,212.91286668789374
38_7_2012-11-23,188.22579357761833
38_7_2012-11-30,173.00933975425522
38_7_2012-12-07,290.1528235705968
38_7_2012-12-14,251.17447903857376
38_7_2012-12-21,274.0750731869725
38_7_2012-12-28,270.4124093222996
38_7_2013-01-04,114.77247407839627
38_7_2013-01-11,133.53059752049623
38_7_2013-01-18,128.80807419572432
38_7_2013-01-25,132.813595676528
38_7_2013-02-01,154.32751082468832
38_7_2013-02-08,171.5686451597046
38_7_2013-02-15,181.60635520385452
38_7_2013-02-22,159.7340824199341
38_7_2013-03-01,162.5338447278694
38_7_2013-03-08,173.469257627289
38_7_2013-03-15,169.59955436106196
38_7_2013-03-22,162.54269799735104
38_7_2013-03-29,150.06720784392297
38_7_2013-04-05,332.0632685958582
38_7_2013-04-12,330.40486998541246
38_7_2013-04-19,329.6681649562611
38_7_2013-04-26,326.7301137876047
38_7_2013-05-03,371.96755140688265
38_7_2013-05-10,397.3689955317442
38_7_2013-05-17,356.80133175597837
38_7_2013-05-24,360.28981363611103
38_7_2013-05-31,350.36548324541246
38_7_2013-06-07,545.975901158366
38_7_2013-06-14,586.6775558425561
38_7_2013-06-21,554.4441590158668
38_7_2013-06-28,470.4013648542915
38_7_2013-07-05,351.925601617662
38_7_2013-07-12,352.29228927568033
38_7_2013-07-19,356.6025109460868
38_7_2013-07-26,347.30652215607483
38_8_2012-11-02,10606.404114571345
38_8_2012-11-09,10558.060301093254
38_8_2012-11-16,10760.578734064373
38_8_2012-11-23,10594.858453353703
38_8_2012-11-30,10655.07838655297
38_8_2012-12-07,10922.995284001201
38_8_2012-12-14,11106.413194224282
38_8_2012-12-21,10941.812304626557
38_8_2012-12-28,11183.15972840963
38_8_2013-01-04,11127.547219109392
38_8_2013-01-11,11478.894320887179
38_8_2013-01-18,11576.475009962951
38_8_2013-01-25,11647.354190079606
38_8_2013-02-01,11945.454119301492
38_8_2013-02-08,12051.88703312217
38_8_2013-02-15,12032.87892332804
38_8_2013-02-22,12115.03488997585
38_8_2013-03-01,11292.651182344896
38_8_2013-03-08,11329.724892838385
38_8_2013-03-15,11219.643230490085
38_8_2013-03-22,11018.238045239217
38_8_2013-03-29,11227.320970309815
38_8_2013-04-05,10995.518134080885
38_8_2013-04-12,11273.66985022062
38_8_2013-04-19,11252.107920897279
38_8_2013-04-26,11200.273027733383
38_8_2013-05-03,11133.509717419127
38_8_2013-05-10,11391.766821868914
38_8_2013-05-17,11246.231643082132
38_8_2013-05-24,11320.734800894743
38_8_2013-05-31,11330.926944837296
38_8_2013-06-07,11080.900275748347
38_8_2013-06-14,11238.089361993863
38_8_2013-06-21,11080.979087675167
38_8_2013-06-28,11396.093125798405
38_8_2013-07-05,10876.726962891618
38_8_2013-07-12,11251.173542218423
38_8_2013-07-19,11156.84977134134
38_8_2013-07-26,11090.749202173438
38_9_2012-11-02,77.51746784404243
38_9_2012-11-09,74.9225433521122
38_9_2012-11-16,73.54764456451525
38_9_2012-11-23,69.3622040560945
38_9_2012-11-30,79.96764625278398
38_9_2012-12-07,38.37068679471641
38_9_2012-12-14,39.27440662789692
38_9_2012-12-21,39.27246986341131
38_9_2012-12-28,36.71170017650917
38_9_2013-01-04,48.693732022421905
38_9_2013-01-11,61.914742127648786
38_9_2013-01-18,61.86127028094862
38_9_2013-01-25,58.94032313730555
38_9_2013-02-01,67.05444741629293
38_9_2013-02-08,63.37654722570134
38_9_2013-02-15,64.88071243648838
38_9_2013-02-22,70.45720037509936
38_9_2013-03-01,91.52990149406453
38_9_2013-03-08,95.03714161601972
38_9_2013-03-15,87.43997189611694
38_9_2013-03-22,91.10090130441662
38_9_2013-03-29,79.88135791701862
38_9_2013-04-05,102.62998411141301
38_9_2013-04-12,106.01924993694804
38_9_2013-04-19,107.11568116225487
38_9_2013-04-26,96.23355521911986
38_9_2013-05-03,144.6174016393128
38_9_2013-05-10,129.2135065803034
38_9_2013-05-17,148.36303100163263
38_9_2013-05-24,151.76520485410066
38_9_2013-05-31,137.2632929122675
38_9_2013-06-07,110.39651644467816
38_9_2013-06-14,130.14047719655287
38_9_2013-06-21,126.81712848724437
38_9_2013-06-28,121.30312690437617
38_9_2013-07-05,129.27300114889823
38_9_2013-07-12,136.051814948382
38_9_2013-07-19,153.94430880708939
38_9_2013-07-26,129.2249157876882
38_10_2012-11-02,369.8630608236141
38_10_2012-11-09,353.3194221243974
38_10_2012-11-16,372.93362071725596
38_10_2012-11-23,365.9213987743291
38_10_2012-11-30,360.29348678376334
38_10_2012-12-07,385.2810581723487
38_10_2012-12-14,368.0268459216719
38_10_2012-12-21,341.18446829438426
38_10_2012-12-28,370.5782364540137
38_10_2013-01-04,367.15533141149365
38_10_2013-01-11,366.5671416172868
38_10_2013-01-18,364.2027519295948
38_10_2013-01-25,376.03635208863204
38_10_2013-02-01,394.45064949106205
38_10_2013-02-08,347.7987537070897
38_10_2013-02-15,376.4799193271067
38_10_2013-02-22,389.8252269511288
38_10_2013-03-01,371.2499402797348
38_10_2013-03-08,374.5313274906456
38_10_2013-03-15,369.0998287192174
38_10_2013-03-22,377.09218320784237
38_10_2013-03-29,367.9652320774879
38_10_2013-04-05,378.18655743260103
38_10_2013-04-12,383.1232784062767
38_10_2013-04-19,385.2550463996891
38_10_2013-04-26,376.9443571238261
38_10_2013-05-03,353.29540184296064
38_10_2013-05-10,333.85171186407695
38_10_2013-05-17,329.39068616377176
38_10_2013-05-24,351.42244521125633
38_10_2013-05-31,345.7173484937292
38_10_2013-06-07,340.32111138694216
38_10_2013-06-14,341.26091367148274
38_10_2013-06-21,341.6742449470597
38_10_2013-06-28,336.8181458394927
38_10_2013-07-05,355.77561967416295
38_10_2013-07-12,319.81199927595594
38_10_2013-07-19,327.9269049336698
38_10_2013-07-26,337.6276187233779
38_11_2012-11-02,781.0990555053418
38_11_2012-11-09,1026.947021936342
38_11_2012-11-16,999.3848018287033
38_11_2012-11-23,865.4118780412298
38_11_2012-11-30,749.1852687321732
38_11_2012-12-07,1049.5296644151786
38_11_2012-12-14,1084.5288859287894
38_11_2012-12-21,1094.585345423512
38_11_2012-12-28,1094.6263526623434
38_11_2013-01-04,908.6654421069702
38_11_2013-01-11,968.8755186206668
38_11_2013-01-18,1014.1517791492279
38_11_2013-01-25,1028.5734574838866
38_11_2013-02-01,774.8770984746961
38_11_2013-02-08,806.6079527918023
38_11_2013-02-15,873.9569659196561
38_11_2013-02-22,887.3151669230988
38_11_2013-03-01,767.1898935606146
38_11_2013-03-08,714.2047275164048
38_11_2013-03-15,758.1403243828252
38_11_2013-03-22,780.878122861911
38_11_2013-03-29,750.5763496614891
38_11_2013-04-05,864.1149168371119
38_11_2013-04-12,885.9849000595032
38_11_2013-04-19,732.4516985493849
38_11_2013-04-26,780.1213814658972
38_11_2013-05-03,899.2240979205847
38_11_2013-05-10,945.0458686434422
38_11_2013-05-17,793.6604726249532
38_11_2013-05-24,811.3610784528039
38_11_2013-05-31,902.500765457741
38_11_2013-06-07,861.597466412956
38_11_2013-06-14,937.233498330203
38_11_2013-06-21,955.5075042399219
38_11_2013-06-28,904.0133580974261
38_11_2013-07-05,873.6662232645604
38_11_2013-07-12,1021.743925235314
38_11_2013-07-19,1058.303964189395
38_11_2013-07-26,973.3597908272629
38_12_2012-11-02,30.93337412726568
38_12_2012-11-09,29.32744116814424
38_12_2012-11-16,33.71979790537854
38_12_2012-11-23,33.31459785497719
38_12_2012-11-30,31.856280839713097
38_12_2012-12-07,25.072640223396235
38_12_2012-12-14,37.72584136732455
38_12_2012-12-21,39.52919203054975
38_12_2012-12-28,39.970810984503245
38_12_2013-01-04,37.39844409521099
38_12_2013-01-11,43.19141767694718
38_12_2013-01-18,38.0657650367652
38_12_2013-01-25,37.91372157351727
38_12_2013-02-01,47.58452188730936
38_12_2013-02-08,38.55840191851126
38_12_2013-02-15,37.7861177282781
38_12_2013-02-22,41.072292585369766
38_12_2013-03-01,40.39045225431614
38_12_2013-03-08,35.4245115536272
38_12_2013-03-15,41.883553772823944
38_12_2013-03-22,38.37711091897419
38_12_2013-03-29,34.45534760402447
38_12_2013-04-05,39.08384920913639
38_12_2013-04-12,35.206813632666986
38_12_2013-04-19,36.20126842851157
38_12_2013-04-26,28.406113427952185
38_12_2013-05-03,47.117631832745545
38_12_2013-05-10,41.92084637986303
38_12_2013-05-17,38.348487283944735
38_12_2013-05-24,45.60182681105292
38_12_2013-05-31,39.74007664400892
38_12_2013-06-07,22.216591833565932
38_12_2013-06-14,12.512362009660267
38_12_2013-06-21,33.22833285113025
38_12_2013-06-28,31.30634965978413
38_12_2013-07-05,12.771420041379795
38_12_2013-07-12,14.89536658083225
38_12_2013-07-19,12.84554850096955
38_12_2013-07-26,13.563924540756684
38_13_2012-11-02,10820.721677852545
38_13_2012-11-09,10822.706236771426
38_13_2012-11-16,10671.411647249392
38_13_2012-11-23,10439.416528233287
38_13_2012-11-30,10481.498084870436
38_13_2012-12-07,9926.935792066299
38_13_2012-12-14,9618.280019431406
38_13_2012-12-21,9508.43932000188
38_13_2012-12-28,9518.050976656812
38_13_2013-01-04,10290.780908400442
38_13_2013-01-11,10616.081255631887
38_13_2013-01-18,10469.994319991229
38_13_2013-01-25,10380.824617820035
38_13_2013-02-01,11018.373277893195
38_13_2013-02-08,11360.773310393599
38_13_2013-02-15,11250.64599721714
38_13_2013-02-22,11118.573373122963
38_13_2013-03-01,11330.840803014837
38_13_2013-03-08,11464.6637586189
38_13_2013-03-15,11363.296438370951
38_13_2013-03-22,11158.730272135643
38_13_2013-03-29,10945.605522657199
38_13_2013-04-05,11139.49566075422
38_13_2013-04-12,11278.865166831787
38_13_2013-04-19,11147.7601034905
38_13_2013-04-26,11120.030282073974
38_13_2013-05-03,10976.497902025689
38_13_2013-05-10,11054.308573469145
38_13_2013-05-17,10627.692877366382
38_13_2013-05-24,10538.81869268244
38_13_2013-05-31,10868.41882287799
38_13_2013-06-07,10885.624100866957
38_13_2013-06-14,10830.786223521129
38_13_2013-06-21,10624.162825951818
38_13_2013-06-28,10480.91504433818
38_13_2013-07-05,10607.846987827135
38_13_2013-07-12,10622.412335711932
38_13_2013-07-19,10319.010547042913
38_13_2013-07-26,10353.199198209766
38_14_2012-11-02,1128.4667628263514
38_14_2012-11-09,1154.6671321558701
38_14_2012-11-16,826.4832015777943
38_14_2012-11-23,2530.51184299895
38_14_2012-11-30,701.2689922323839
38_14_2012-12-07,1335.678944571177
38_14_2012-12-14,1196.44596137786
38_14_2012-12-21,1658.7093007979615
38_14_2012-12-28,1297.3589620327057
38_14_2013-01-04,984.5930201034356
38_14_2013-01-11,884.961654250505
38_14_2013-01-18,862.2491550835326
38_14_2013-01-25,1084.1082925536532
38_14_2013-02-01,1109.6659314393132
38_14_2013-02-08,1165.744264108903
38_14_2013-02-15,1144.3249110309796
38_14_2013-02-22,1217.4884753204856
38_14_2013-03-01,1067.3483640563163
38_14_2013-03-08,1118.6862655556517
38_14_2013-03-15,1258.6548631649362
38_14_2013-03-22,1132.9592822466843
38_14_2013-03-29,962.7125382761353
38_14_2013-04-05,1306.5754582006236
38_14_2013-04-12,1241.260672365208
38_14_2013-04-19,1053.6860395923914
38_14_2013-04-26,1214.5453279809471
38_14_2013-05-03,1022.9331403554249
38_14_2013-05-10,1204.2790435294376
38_14_2013-05-17,1026.2732234363239
38_14_2013-05-24,1206.5179284642438
38_14_2013-05-31,1188.4211757601852
38_14_2013-06-07,1107.078187377627
38_14_2013-06-14,1189.9915707727835
38_14_2013-06-21,1217.4715231166392
38_14_2013-06-28,926.740986952251
38_14_2013-07-05,1332.0945801703137
38_14_2013-07-12,1295.0706214283846
38_14_2013-07-19,1201.5613345650422
38_14_2013-07-26,1271.2917561672434
38_16_2012-11-02,648.4254862489798
38_16_2012-11-09,615.7904163759753
38_16_2012-11-16,674.4333531801897
38_16_2012-11-23,702.7683918769956
38_16_2012-11-30,583.8404424154566
38_16_2012-12-07,543.1875148398682
38_16_2012-12-14,560.3952651166276
38_16_2012-12-21,500.186327779729
38_16_2012-12-28,548.3633122872999
38_16_2013-01-04,782.0024818012794
38_16_2013-01-11,646.0797829601754
38_16_2013-01-18,771.2013879587287
38_16_2013-01-25,698.3436578096026
38_16_2013-02-01,637.7266475938987
38_16_2013-02-08,719.446312390038
38_16_2013-02-15,669.2915606799227
38_16_2013-02-22,668.258810613059
38_16_2013-03-01,780.6984661838233
38_16_2013-03-08,746.4479873475914
38_16_2013-03-15,792.4720327077171
38_16_2013-03-22,767.9163484962473
38_16_2013-03-29,781.6269015083102
38_16_2013-04-05,946.836732927766
38_16_2013-04-12,1053.332402198234
38_16_2013-04-19,910.2244195039655
38_16_2013-04-26,1044.6904834652212
38_16_2013-05-03,1058.8746379743184
38_16_2013-05-10,949.559936138633
38_16_2013-05-17,1123.687342958854
38_16_2013-05-24,967.1176493199026
38_16_2013-05-31,1115.9847670253905
38_16_2013-06-07,1071.0463763933544
38_16_2013-06-14,1177.6970756371056
38_16_2013-06-21,1149.7948095218576
38_16_2013-06-28,892.3089554078747
38_16_2013-07-05,1257.4073422364627
38_16_2013-07-12,728.2469582462693
38_16_2013-07-19,906.4641062411714
38_16_2013-07-26,959.7125968814844
38_17_2012-11-02,532.5002917040849
38_17_2012-11-09,553.8376018292875
38_17_2012-11-16,566.6136690333637
38_17_2012-11-23,540.4025232766277
38_17_2012-11-30,559.912144179458
38_17_2012-12-07,606.317906236319
38_17_2012-12-14,595.6319754124047
38_17_2012-12-21,599.8807072713603
38_17_2012-12-28,616.4838855158564
38_17_2013-01-04,455.82322415723286
38_17_2013-01-11,450.63244760143414
38_17_2013-01-18,460.91724087002274
38_17_2013-01-25,469.5219513840318
38_17_2013-02-01,530.1807682730503
38_17_2013-02-08,557.603371409745
38_17_2013-02-15,564.1695309742832
38_17_2013-02-22,542.2281461891546
38_17_2013-03-01,594.2915051247819
38_17_2013-03-08,591.2570996614747
38_17_2013-03-15,591.3725987805742
38_17_2013-03-22,576.0532693016487
38_17_2013-03-29,605.0883606055079
38_17_2013-04-05,544.4086955209161
38_17_2013-04-12,544.4591495136592
38_17_2013-04-19,547.2339307896481
38_17_2013-04-26,546.3360995413361
38_17_2013-05-03,508.05670464718577
38_17_2013-05-10,489.4527220927945
38_17_2013-05-17,503.8067897868621
38_17_2013-05-24,500.15402526217406
38_17_2013-05-31,502.7895274295768
38_17_2013-06-07,450.5012661574533
38_17_2013-06-14,482.5160517930058
38_17_2013-06-21,448.1443994535207
38_17_2013-06-28,495.0966496848119
38_17_2013-07-05,420.68714745225054
38_17_2013-07-12,447.7826004834411
38_17_2013-07-19,450.38111316723837
38_17_2013-07-26,435.8904619694636
38_18_2012-11-02,419.3618139695175
38_18_2012-11-09,422.2973126872952
38_18_2012-11-16,437.50125059352575
38_18_2012-11-23,458.57622407555033
38_18_2012-11-30,553.9563472179822
38_18_2012-12-07,857.7394866725506
38_18_2012-12-14,715.6103543205618
38_18_2012-12-21,653.4385402446023
38_18_2012-12-28,680.0057730365058
38_18_2013-01-04,143.35185304246323
38_18_2013-01-11,151.80194674634342
38_18_2013-01-18,169.73789799203826
38_18_2013-01-25,208.78169928182854
38_18_2013-02-01,428.5028124479885
38_18_2013-02-08,549.8481391564695
38_18_2013-02-15,678.7690028145347
38_18_2013-02-22,573.8371104608105
38_18_2013-03-01,304.6039481479184
38_18_2013-03-08,302.84643473856516
38_18_2013-03-15,359.95854228419824
38_18_2013-03-22,416.2979980597211
38_18_2013-03-29,548.5587047558006
38_18_2013-04-05,777.6291542520339
38_18_2013-04-12,685.6563539763617
38_18_2013-04-19,461.88320217637465
38_20_2012-11-16,16.09896409379698
38_20_2012-11-30,9.705676663025885
38_20_2012-12-07,0.0
38_20_2012-12-14,30.23993607163534
38_20_2012-12-21,110.61159517470419
38_20_2013-02-22,0.0
38_20_2013-03-29,90.99118735087757
38_20_2013-04-05,97.28937888128381
38_20_2013-04-12,72.19423906197467
38_20_2013-04-19,90.48189799885176
38_20_2013-04-26,91.2062978409648
38_20_2013-05-03,76.66501316109911
38_20_2013-05-10,23.376747331486975
38_20_2013-05-17,6.276093077781647
38_20_2013-05-31,14.681222768833504
38_20_2013-07-12,86.56438467947103
38_20_2013-07-19,85.822504469706
38_20_2013-07-26,94.43713206619772
38_21_2012-11-02,949.5878975996802
38_21_2012-11-09,947.2717570569949
38_21_2012-11-16,958.1968249894121
38_21_2012-11-23,967.1192360250973
38_21_2012-11-30,930.8513433775827
38_21_2012-12-07,863.0083496835949
38_21_2012-12-14,853.522446424044
38_21_2012-12-21,861.6920948801421
38_21_2012-12-28,819.4583621397269
38_21_2013-01-04,980.3072473760386
38_21_2013-01-11,989.3475231800544
38_21_2013-01-18,957.1399322411024
38_21_2013-01-25,976.3876440004987
38_21_2013-02-01,1029.5659568094043
38_21_2013-02-08,1047.7965588010934
38_21_2013-02-15,1020.5434110120196
38_21_2013-02-22,1017.7816276173703
38_21_2013-03-01,973.1189724009843
38_21_2013-03-08,1009.1753427421065
38_21_2013-03-15,998.082490398112
38_21_2013-03-22,969.5697187041625
38_21_2013-03-29,993.346521321216
38_21_2013-04-05,913.5951691516884
38_21_2013-04-12,888.6534820673104
38_21_2013-04-19,900.6699316507013
38_21_2013-04-26,917.9758242606126
38_21_2013-05-03,901.4670380764887
38_21_2013-05-10,915.3935662854769
38_21_2013-05-17,886.4236777959562
38_21_2013-05-24,887.1685562692329
38_21_2013-05-31,870.5459563232287
38_21_2013-06-07,867.8499221072627
38_21_2013-06-14,875.6475568879596
38_21_2013-06-21,860.1166333568992
38_21_2013-06-28,848.6333323669852
38_21_2013-07-05,911.5923038916861
38_21_2013-07-12,852.0972562115239
38_21_2013-07-19,892.8201324365675
38_21_2013-07-26,881.453273893732
38_22_2012-12-21,59.76469171693877
38_22_2013-05-24,2.4680236725634
38_22_2013-07-12,92.358207937459
38_22_2013-07-19,97.46002644269446
38_22_2013-07-26,93.67290863617488
38_23_2012-11-02,163.06469489805514
38_23_2012-11-09,162.63051924944477
38_23_2012-11-16,166.66915476933582
38_23_2012-11-23,169.7484202410489
38_23_2012-11-30,166.7955419763587
38_23_2012-12-07,40.25919381684522
38_23_2012-12-14,33.80262095039578
38_23_2012-12-21,58.18544601239215
38_23_2012-12-28,63.94639178147472
38_23_2013-01-04,29.3264812742085
38_23_2013-01-11,23.90025033314721
38_23_2013-01-18,17.94100313524629
38_23_2013-01-25,25.388231070641453
38_23_2013-02-01,12.397540127516365
38_23_2013-02-08,9.916623477985514
38_23_2013-02-15,14.165518425221958
38_23_2013-02-22,14.825315170257584
38_23_2013-03-01,64.59859119547869
38_23_2013-03-29,41.227903111631285
38_23_2013-05-24,17.782586578872014
38_24_2012-11-16,11.280136804700778
38_24_2012-11-30,11.579329141475778
38_25_2012-11-02,63.54284598063986
38_25_2012-11-09,65.52330225905746
38_25_2012-11-16,63.63585545555636
38_25_2012-11-23,73.00393356434154
38_25_2012-11-30,58.73432187687339
38_25_2012-12-07,68.55041386663518
38_25_2012-12-14,56.28414524591483
38_25_2012-12-21,73.24422493594534
38_25_2012-12-28,65.41412303570115
38_25_2013-01-04,84.10591038496491
38_25_2013-01-11,75.46103259151477
38_25_2013-01-18,91.20654755540471
38_25_2013-01-25,81.47346475796132
38_25_2013-02-01,79.78043468187272
38_25_2013-02-08,81.82861109482363
38_25_2013-02-15,90.14352714796203
38_25_2013-02-22,77.39702707330366
38_25_2013-03-01,100.72727461465436
38_25_2013-03-08,91.160509812736
38_25_2013-03-15,98.09061041004261
38_25_2013-03-22,98.09551851158426
38_25_2013-03-29,98.13553311495582
38_25_2013-04-05,114.97265347066678
38_25_2013-04-12,120.68602843067512
38_25_2013-04-19,118.81464892657877
38_25_2013-04-26,124.41457725148891
38_25_2013-05-03,178.85200082886993
38_25_2013-05-10,163.69879660614362
38_25_2013-05-17,186.03325548469812
38_25_2013-05-24,157.08896488451597
38_25_2013-05-31,201.7020211612655
38_25_2013-06-07,207.43423758795117
38_25_2013-06-14,180.37738732307545
38_25_2013-06-21,227.82969036340776
38_25_2013-06-28,177.83624649614703
38_25_2013-07-05,151.48022698210187
38_25_2013-07-12,142.46931243796342
38_25_2013-07-19,130.30072905963306
38_25_2013-07-26,135.53752469542476
38_26_2012-11-09,5.210004029672186
38_26_2012-11-23,1.4969437452162566
38_26_2012-12-07,0.0
38_26_2012-12-14,0.0
38_26_2012-12-21,3.5520753215831444
38_26_2013-01-04,0.0
38_26_2013-02-08,1.7496425222310759
38_27_2012-11-09,18.909158110422677
38_27_2012-11-23,18.780647307012217
38_27_2012-12-07,22.44370797000672
38_27_2012-12-14,24.715745644823617
38_27_2012-12-21,26.724215638488086
38_27_2012-12-28,21.810756806170282
38_27_2013-01-04,26.5034016319489
38_27_2013-01-11,23.90880422747518
38_27_2013-01-18,19.89768854536431
38_27_2013-01-25,29.740848350838693
38_27_2013-02-08,27.275550242051597
38_27_2013-02-15,24.024324770479563
